time,last_price,price_std,last_price-price_std,buy_area,sell_area,buy_area-sell_area,total_buy,total_sell,total_buy/total_sell,total_sell/total_buy,buy_std/sell_std,sell_std/buy_std,buy_area/sell_area,total_buy_area,total_sell_area
2018-08-02 19:45:44,7573.2,7579.795018776721,-6.59501877672119,3121841.0,3982361.0,-860520.0,133.58270284999998,112.73219266999999,1.1849561308634837,0.8439130985138621,1.2814498933901919,0.7803660565723793,0.7839171285576572,44601579,49363569
2018-08-02 19:45:50,7573.2,7579.7638712357375,-6.563871235737679,3325607.0,3572128.0,-246521.0,134.49142791999998,116.51379451999998,1.1542961798992315,0.866328778881776,1.0901803607214429,0.9172794117647058,0.9309876353814869,44592559,49293903
2018-08-02 19:45:56,7573.10439245,7579.731156357869,-6.626763907868735,3401015.0,3275858.0,125157.0,134.01706026999997,117.97961762999999,1.1359340109941327,0.8803328277184275,0.9805068226120858,1.0198807157057654,1.038205868508342,44840869,49360954
2018-08-02 19:46:03,7573.10439245,7579.69844148,-6.594049029999951,3431161.0,3169456.0,261705.0,119.26865541999999,143.10256491999996,0.8334487609406297,1.199833807265369,0.9384615384615385,1.0655737704918034,1.0825709522391225,44884887,49541801
2018-08-02 19:46:09,7573.10439245,7579.565726602132,-6.4613341521317125,3294977.0,3753539.0,-458562.0,115.33626484999996,190.21072691999998,0.6063604651409004,1.6491840373656772,1.1274900398406376,0.8869257950530035,0.8778320939252263,44913663,50101754
2018-08-02 19:46:16,7573.10439245,7579.4330117242625,-6.328619274262564,3128502.0,4314742.0,-1186240.0,110.50627608999996,193.08656175,0.572314691858663,1.7472904578989155,1.3451882845188285,0.7433903576982893,0.7250727853484634,44685119,50707140
2018-08-02 19:46:22,7573.10439245,7579.300296846393,-6.195904396393416,3309311.0,4997389.0,-1688078.0,157.59972817,211.32686222999993,0.7457628741890587,1.3409087990433932,1.471057884231537,0.6797829036635007,0.6622080050202216,44841676,51411152
2018-08-02 19:46:28,7571.5,7579.139641108689,-7.63964110868892,3641035.0,5262423.0,-1621388.0,162.5699458,180.95990294999996,0.8983755138557894,1.1131202760725776,1.4227941176470589,0.7028423772609819,0.6918932590557619,45217544,52160989
2018-08-02 19:46:34,7571.5,7578.9789853709835,-7.478985370983537,3957878.0,5171158.0,-1213280.0,156.57866231999998,181.89373793999997,0.8608249195013492,1.1616764075315928,1.3076923076923077,0.7647058823529411,0.7653755696499701,45533113,52667686
2018-08-02 19:46:40,7569.1,7578.778985370983,-9.678985370982446,4259665.0,4958506.0,-698841.0,149.44839356999998,165.23675788999995,0.9044500477883349,1.1056442558052983,1.1810897435897436,0.8466757123473542,0.8590621852630611,45871366,53030038
2018-08-02 19:46:46,7569.1,7578.580624715245,-9.48062471524463,4138769.0,4541129.0,-402360.0,140.78959425000002,157.52146424,0.8937803805295559,1.1188430869421302,1.1252059308072488,0.8887262079062958,0.9113964831212679,46134199,53081533
2018-08-02 19:46:53,7569.17228681,7578.383449089179,-9.211162279179007,4123659.0,4207275.0,-83616.0,159.71942912999998,133.58880161,1.195604925001767,0.8363966884784471,1.0529801324503312,0.949685534591195,0.9801258534324474,46457308,53079756
2018-08-02 19:46:59,7569.17228681,7578.186273463113,-9.013986653113534,4108544.0,4078220.0,30324.0,155.09334359999997,162.83902457999997,0.9524335091052164,1.0499420594089248,1.023217247097844,0.9773095623987034,1.0074355969025703,46833365,53297999
2018-08-02 19:47:05,7569.2,7577.9747980532775,-8.774798053277664,4146379.0,4070717.0,75662.0,154.49457231,166.19529731,0.9295965337805261,1.0757355085363258,1.0164473684210527,0.9838187702265372,1.0185868975907684,47209471,53599762
2018-08-02 19:47:11,7569.2,7577.763322643443,-8.563322643442916,4297334.0,3850575.0,446759.0,160.64900067,127.03326718000001,1.2646214982597284,0.7907504351113124,0.9363057324840764,1.0680272108843538,1.1160239704459725,47646160,53567704
2018-08-02 19:47:17,7569.2,7577.54037182377,-8.34037182377051,4244492.0,3843021.0,401471.0,152.58823511,134.22407238,1.136817207259287,0.8796488948393605,0.9484702093397746,1.0543293718166384,1.1044675530006212,48014888,53702801
2018-08-02 19:47:23,7569.2,7577.317421004099,-8.117421004099015,4252048.0,3842951.0,409097.0,154.89343411999997,164.36834942000002,0.9423555974527104,1.0611705418879123,0.9532258064516129,1.0490693739424704,1.1064538683943668,48322954,54042606
2018-08-02 19:47:29,7569.2,7577.094470184427,-7.894470184427519,4252025.0,3827704.0,424321.0,153.31903879999996,161.70191726000004,0.9481584473329325,1.054676043664318,0.9466882067851373,1.0563139931740615,1.1108552280949624,48616132,54124233
2018-08-02 19:47:35,7569.2,7576.871519364755,-7.671519364755113,4161398.0,3827584.0,333814.0,149.93005991,125.46061016,1.1950369101409128,0.8367942374952126,0.9605263157894737,1.0410958904109588,1.0872127169514765,48886581,53735088
2018-08-02 19:47:41,7564.4,7576.569880020492,-12.1698800204922,4131131.0,3607474.0,523657.0,148.06500296999997,106.23979146999999,1.3936868749578692,0.7175212868602424,0.9205298013245033,1.0863309352517985,1.1451589117482206,49308184,53292879
2018-08-02 19:47:47,7564.4,7576.26824067623,-11.868240676230016,4078275.0,3152273.0,926002.0,148.79765929999996,104.54085223999999,1.423344617072733,0.7025705426536909,0.8294314381270903,1.2056451612903225,1.2937569176273755,49729832,52759700
2018-08-02 19:47:53,7564.4,7575.966601331968,-11.56660133196874,4100835.0,2674432.0,1426403.0,158.46630260999996,97.30639011,1.628529251068319,0.6140509906985078,0.7164179104477612,1.3958333333333333,1.533348015578635,50105934,52325430
2018-08-02 19:48:00,7564.4,7575.6644177618045,-11.264417761804907,4304536.0,2447022.0,1857514.0,175.84512625999997,91.92724904,1.9128727128937042,0.522773937470856,0.6327503974562798,1.5804020100502512,1.7590916632543556,50602692,51944271
2018-08-02 19:48:06,7563.01198798,7575.339479896231,-12.327491916230429,4379807.0,2507593.0,1872214.0,158.29170626999996,109.75990922999998,1.4421632395695814,0.6934027803249606,0.6275430359937402,1.5935162094763091,1.7466179718957582,50993722,51524677
2018-08-02 19:48:12,7563.01198798,7575.014542030655,-12.002554050654908,4432362.0,2560612.0,1871750.0,157.28244993999996,108.98127844,1.4432061377091694,0.692901709514152,0.625,1.6,1.7309775944188341,51354509,51234351
2018-08-02 19:48:18,7563.01198798,7574.689604165082,-11.677616185081206,4447282.0,2666587.0,1780695.0,157.82210876,111.54356266999997,1.4148921280819624,0.7067676610482009,0.6476043276661515,1.5441527446300716,1.6677805749446766,51737963,50822358
2018-08-02 19:48:24,7563.01198798,7574.364666299507,-11.352678319506595,4341458.0,2802913.0,1538545.0,161.00117852999998,113.17422968999996,1.4225957532117048,0.7029403804575988,0.6966824644549763,1.435374149659864,1.548909295436569,52234752,50433120
2018-08-02 19:48:31,7562.96368589,7574.038936596392,-11.075250706391671,4296019.0,2885962.0,1410057.0,154.90983782,122.61878309999996,1.2633450920293798,0.7915493607480167,0.7217806041335453,1.3854625550660793,1.4885916723782227,52497043,50164845
2018-08-02 19:48:38,7558.4,7573.638392370492,-15.238392370491965,4265657.0,3029477.0,1236180.0,152.71103398000002,127.70826163999999,1.1957803827169848,0.8362739633910503,0.7580128205128205,1.3192389006342495,1.4080506305213738,52759323,49881229
2018-08-02 19:48:45,7558.4,7573.23784814459,-14.83784814459068,4220140.0,3422926.0,797214.0,155.44044014000002,165.72741686999998,0.9379283348266432,1.066179539383283,0.8472668810289389,1.1802656546489563,1.232904246250138,53104832,50052677
2018-08-02 19:48:51,7558.4,7572.83730391869,-14.437303918690304,4204865.0,3808789.0,396076.0,162.66001860000003,164.00885623,0.9917758244218934,1.0082923735138436,0.92776886035313,1.0778546712802768,1.10399000837274,53510784,50353347
2018-08-02 19:48:58,7558.4,7572.436759692789,-14.036759692789019,4371107.0,3884498.0,486609.0,174.13515059999992,132.92930979,1.3099831096324535,0.7633686210508268,0.9144634525660964,1.0935374149659864,1.1252694685387918,53992344,50419319
